Ligand Short Name,Base File Name,KD1,KD2,Alpha,SC
Gen_8_Mutant_23_669159,Gen_8_Mutant_23_669159__3,3.191637956284309e-05,1.9014914803386492e-06,16.78491851941345,-9.770303013699275
Gen_8_Mutant_24_622399,Gen_8_Mutant_24_622399__2,626.0245511233495,8.172777298444324e-07,765987531.8547006,6.4393895809712856
Gen_8_Cross_820388,Gen_8_Cross_820388__3,3.719764811882113e-05,4.1590092830141227e-07,89.43872347373843,-10.086489601326202
Gen_8_Cross_994185,Gen_8_Cross_994185__5,4.000010599099271e-05,4.92419035910961e-07,81.2318433567331,-10.00348116659639
Gen_8_Mutant_18_241701,Gen_8_Mutant_18_241701__2,2645134742382.3765,3.5127314248113844e-07,7.530136587440375e+18,28.60374312224087
Gen_8_Cross_390670,Gen_8_Cross_390670__1,1.7985376064857004e-05,4.92419035910961e-07,36.52453449851827,-10.634783360316128
Gen_8_Mutant_24_254904,Gen_8_Mutant_24_254904__4,1.211350917271746e+16,1.2751911298823975e-07,9.499367497823334e+22,37.03309768528995
Gen_8_Cross_970984,Gen_8_Cross_970984__1,7.340065068386193e-06,5.830150654334497e-07,12.589837730743941,-10.95223613871319
Gen_8_Mutant_19_890234,Gen_8_Mutant_19_890234__2,1.0648596366015573e+38,1.7083570853870422e-05,6.23323803735274e+42,87.56107652763093
Gen_8_Cross_202935,Gen_8_Cross_202935__4,6.6915832310595645e-06,9.096731904955463e-08,73.56029946770566,-11.754861072080988
Gen_8_Mutant_18_525943,Gen_8_Mutant_18_525943__4,38.9335269083246,4.7059609167699205e-05,827323.6347880214,3.661851327532726
Gen_8_Cross_474343,Gen_8_Cross_474343__2,9.538335335671505e-06,4.1590092830141227e-07,22.934152550770143,-11.077191752198432
Gen_8_Cross_371834,Gen_8_Cross_371834__2,1.3174155588835055e-05,4.92419035910961e-07,26.75395268678687,-10.832365155340305
Gen_8_Cross_461681,Gen_8_Cross_461681__2,0.0001715380892056891,1.1456700303328867e-06,149.72730774483722,-8.613179446325834
Gen_8_Cross_887108,Gen_8_Cross_887108__2,6.844164419035562e-06,2.966880144570127e-07,23.06855715611396,-11.39802082244031
Gen_8_Cross_476071,Gen_8_Cross_476071__5,2.000513593238969e-05,5.830150654334497e-07,34.31324011758877,-10.51313441255862
Gen_8_Cross_887620,Gen_8_Cross_887620__5,4.077771000319679e-06,1.0770362963297668e-07,37.8610360135082,-12.090618065971077
Gen_8_Cross_413040,Gen_8_Cross_413040__1,662546234570854.5,6.902790951075892e-07,9.598236992351446e+20,34.12711145938533
Gen_8_Mutant_35_706911,Gen_8_Mutant_35_706911__1,0.379917645494246,2.2513308767194835e-06,168752.4696715577,-0.9677950371351889
Gen_8_Mutant_21_351398,Gen_8_Mutant_21_351398__3,0.00265819995930995,7.342668715297711e-06,362.0209575534653,-5.913770654980048
Gen_8_Cross_869707,Gen_8_Cross_869707__1,5.571211169542004e-06,7.683170161732237e-08,72.5118805423662,-11.933327430884969
Gen_8_Mutant_31_397361,Gen_8_Mutant_31_397361__3,7.88359769429485e-05,2.0226633117017023e-05,3.8976322201949865,-7.519016850703945
Gen_8_Cross_354757,Gen_8_Cross_354757__5,4.062991527534086e-06,9.096731904955463e-08,44.664298893108665,-12.141746470922216
Gen_8_Cross_71687,Gen_8_Cross_71687__5,0.00022774842760888315,1.6060144189329578e-06,141.80970290428655,-8.328538540222327
Gen_8_Cross_461681,Gen_8_Cross_461681__4,5.404122182509996e-05,2.2513308767194835e-06,24.004122354438582,-9.432797695828055
Gen_8_Cross_928393,Gen_8_Cross_928393__1,2.7245507104404685e+20,1.2751911298823975e-07,2.1365822319448976e+27,47.05400539749985
Gen_8_Mutant_6_643298,Gen_8_Mutant_6_643298__4,1.6187540583099958e+17,1.7083570853870422e-05,9.475501768081781e+21,39.625603334425435
Gen_8_Cross_169095,Gen_8_Cross_169095__3,1.0831954508193724,7.342668715297711e-06,147520.67576774146,0.07991488168663201
Gen_8_Cross_277924,Gen_8_Cross_277924__1,0.01702304736548406,1.6060144189329578e-06,10599.560729220748,-4.072802883102764
Gen_8_Cross_501033,Gen_8_Cross_501033__5,0.00028253063073970604,2.1164602416720824e-07,1334.9205677329253,-8.165606662604716
Gen_8_Cross_820388,Gen_8_Cross_820388__1,3.661921844280623e-05,3.5127314248113844e-07,104.247134250443,-10.117880681956251
Gen_8_Cross_501033,Gen_8_Cross_501033__3,4.5290458318413655e-06,3.9098552253104834e-08,115.83666327393777,-12.199681311709817
Gen_8_Cross_446984,Gen_8_Cross_446984__5,0.00013328334619929437,8.693584466298958e-06,15.331230370622476,-8.37665476595926
Gen_8_Mutant_28_806121,Gen_8_Mutant_28_806121__5,89819260918849.1,2.966880144570127e-07,3.027397688552837e+20,32.12882055508456
Gen_8_Cross_236774,Gen_8_Cross_236774__1,0.020349929693791166,1.6060144189329578e-06,12671.075336491524,-3.8943704786208455
Gen_8_Mutant_10_803559,Gen_8_Mutant_10_803559__4,7.271950293975594e-05,1.9014914803386492e-06,38.2434019251061,-9.286085578862057
Gen_8_Cross_373476,Gen_8_Cross_373476__1,2.513264677715435e-06,3.9098552253104834e-08,64.28024908558746,-12.696411456069212
Gen_8_Cross_168556,Gen_8_Cross_168556__1,2.5290162692514737e-05,6.902790951075892e-07,36.637590319279376,-10.303857743387297
Gen_8_Cross_476071,Gen_8_Cross_476071__3,6.8653494289594676e-06,1.509802801699513e-07,45.47182864696947,-11.633190699983988
Gen_8_Cross_553831,Gen_8_Cross_553831__4,3.791500889573985e-06,2.505849929223415e-07,15.130598386428531,-11.708893332037782
Gen_8_Mutant_18_629617,Gen_8_Mutant_18_629617__1,1.0061789854537795e+25,0.00035709818396099377,2.8176536052159974e+28,57.57078729864927
Gen_8_Cross_926710,Gen_8_Cross_926710__4,0.0008237051255667446,3.1559434689496957e-06,261.0012294804746,-7.074592359256402
Gen_8_Cross_413040,Gen_8_Cross_413040__2,2.9555603748866295,4.92419035910961e-07,6002124.530825515,1.0836880885000935
Gen_8_Cross_793131,Gen_8_Cross_793131__3,2.991228087124889e-06,1.2751911298823975e-07,23.457096093514625,-12.199739164109419
Gen_8_Cross_343491,Gen_8_Cross_343491__1,8.263398984388809e-06,6.489264974597642e-08,127.33952175995356,-11.61248148914955
Gen_8_Cross_390670,Gen_8_Cross_390670__3,9.240562445790276e-06,5.830150654334497e-07,15.84961177447493,-10.903944902031911
Gen_8_Mutant_17_417989,Gen_8_Mutant_17_417989__1,0.0029045023957101944,1.1456700303328867e-06,2535.1997685286924,-5.839189949222498
Gen_8_Cross_465751,Gen_8_Cross_465751__5,9.355347453470959e-06,4.1590092830141227e-07,22.4941730514507,-11.086692909756767
Gen_8_Cross_950985,Gen_8_Cross_950985__1,1.0233418986290883e-05,5.830150654334497e-07,17.55258070163714,-10.870538961681337
Gen_8_Cross_823851,Gen_8_Cross_823851__3,1.741155909588436e-06,5.480883414541699e-08,31.767796865900458,-12.856266416679354
Gen_8_Cross_490920,Gen_8_Cross_490920__5,1659.099263887314,5.571771015598962e-05,29776874.52055066,7.414029872981116
Gen_8_Mutant_11_797238,Gen_8_Mutant_11_797238__5,2.861228059304872e-06,1.680490097169955e-08,170.26152454711576,-12.689728826921192
Gen_8_Cross_793131,Gen_8_Cross_793131__1,5.595066429525782e-06,6.902790951075892e-07,8.10551336290101,-10.765460212826278
Gen_8_Cross_661346,Gen_8_Cross_661346__2,1.971701541744252e-05,2.966880144570127e-07,66.45706754796909,-10.67342228987969
Gen_8_Cross_737875,Gen_8_Cross_737875__3,0.0010054893571420774,6.902790951075892e-07,1456.6417616708477,-6.897545695262549
Gen_8_Cross_994700,Gen_8_Cross_994700__5,0.00014793345159106052,2.1164602416720824e-07,698.966362222744,-8.806149219831234
Gen_8_Cross_809173,Gen_8_Cross_809173__5,13312.947016938668,6.902790951075892e-07,19286325069.519405,9.49649230013281
Gen_8_Cross_411165,Gen_8_Cross_411165__3,0.0002159456178805135,6.596874219596592e-05,3.2734536189734857,-6.465387295367956
Gen_8_Mutant_24_324646,Gen_8_Mutant_24_324646__4,0.0005686411608885968,7.342668715297711e-06,77.44339053509117,-7.377004240220407
Gen_8_Cross_70554,Gen_8_Cross_70554__5,0.000790425482748915,2.2513308767194835e-06,351.0925430475506,-7.122652064511583
Gen_8_Cross_692916,Gen_8_Cross_692916__2,1.1716748166518895e-06,3.3022939796031453e-08,35.48063327761922,-13.282711253429374
Gen_8_Cross_994185,Gen_8_Cross_994185__3,2.450519271022154e-05,3.5127314248113844e-07,69.76107691335196,-10.466590694415602
Gen_8_Cross_654338,Gen_8_Cross_654338__3,1.3845965382581644e-06,1.0770362963297668e-07,12.855616314663445,-12.516482013358921
Gen_8_Cross_377194,Gen_8_Cross_377194__3,0.03252134339057463,5.237982542752388e-06,6208.753680474416,-3.4253069955344158
Gen_8_Cross_329459,Gen_8_Cross_329459__5,1.633450348734587e-06,4.629196545585792e-08,35.28582838618457,-12.957597818079792
Gen_8_Cross_580561,Gen_8_Cross_580561__3,0.005035433912093752,3.7365789172835235e-06,1347.6053961559282,-5.287332075650649
Gen_8_Cross_476071,Gen_8_Cross_476071__2,0.00010073598555488882,3.5127314248113844e-07,286.7739470298325,-9.171027479674033
Gen_8_Cross_142088,Gen_8_Cross_142088__4,4.9527890462461405e-05,9.676417733548232e-07,51.184117745090454,-9.723013078076683
Gen_8_Cross_70554,Gen_8_Cross_70554__1,9.918970763631531e-06,1.7875786982849592e-07,55.48830254661236,-11.317106578943376
Gen_8_Mutant_5_404486,Gen_8_Mutant_5_404486__3,1679464400492264.8,6.902790951075892e-07,2.4330222549047323e+21,35.05725132826459
Gen_8_Cross_258281,Gen_8_Cross_258281__3,0.010430560166476838,5.571771015598962e-05,187.20367612514957,-4.538770212909527
Gen_8_Cross_474343,Gen_8_Cross_474343__5,7.4546222498871004e-06,4.92419035910961e-07,15.13877755780961,-11.07510437429605
Gen_8_Mutant_21_583800,Gen_8_Mutant_21_583800__4,3.800344395818145e-05,2.505849929223415e-07,151.65889830425343,-10.111163345936665
Gen_8_Cross_580561,Gen_8_Cross_580561__1,5.02992211278742e-06,2.505849929223415e-07,20.07271885729501,-11.621153425906051
Gen_8_Cross_124503,Gen_8_Cross_124503__5,27038.685903089623,8.693584466298958e-06,3110188439.2917805,10.205023927436288
Gen_8_Cross_114228,Gen_8_Cross_114228__3,7.076894690546013e-06,1.2751911298823975e-07,55.49673711421337,-11.648775168444539
Gen_8_Cross_655915,Gen_8_Cross_655915__1,7.475341656307223e+27,4.7059609167699205e-05,1.588483582527955e+32,64.18140733560087
Gen_8_Mutant_24_254904,Gen_8_Mutant_24_254904__2,8388009420.990639,2.966880144570127e-07,2.8272154627958464e+16,22.85006907313646
Gen_8_Mutant_18_525943,Gen_8_Mutant_18_525943__3,0.00033044027459958134,2.394796092397286e-05,13.798263478407362,-7.473461305106199
Gen_8_Mutant_19_890234,Gen_8_Mutant_19_890234__1,5.500639156586327e+31,1.4428916143916895e-05,3.812233089250677e+36,73.08500217859037
Gen_8_Cross_71687,Gen_8_Cross_71687__2,2.3120938474106883e-05,1.0770362963297668e-07,214.671859740442,-10.62527649128621
Gen_8_Cross_661346,Gen_8_Cross_661346__1,4.0833495593982147e-05,6.902790951075892e-07,59.15505175137558,-9.938008522025491
Gen_8_Cross_292641,Gen_8_Cross_292641__3,38117278376856.125,3.97469100725155e-05,9.589997890984174e+17,31.271688795965723
Gen_8_Cross_655915,Gen_8_Cross_655915__4,8.248570366968518e+21,3.97469100725155e-05,2.0752733613555292e+26,50.464326849353
Gen_8_Mutant_21_583800,Gen_8_Mutant_21_583800__1,1.0007813954236806e-05,2.7891430498829263e-08,358.81321880055174,-11.480149595794087
Gen_8_Cross_868278,Gen_8_Cross_868278__3,3.900150841318049e-05,4.92419035910961e-07,79.20390067989314,-10.025333969712715
Gen_8_Cross_643513,Gen_8_Cross_643513__4,28936576.14080729,7.342668715297711e-06,3940879980125.0527,17.180616963277103
Gen_8_Cross_654338,Gen_8_Cross_654338__1,1.2957702855304822e-06,9.096731904955463e-08,14.24434949901743,-12.667131121694464
Gen_8_Cross_815917,Gen_8_Cross_815917__5,5.330254111834755e-06,1.509802801699513e-07,35.30430666729948,-11.807657891324322
Gen_8_Cross_994700,Gen_8_Cross_994700__1,1.2841143366735348e-05,1.0770362963297668e-07,119.22665383232032,-11.169176022734204
Gen_8_Cross_692916,Gen_8_Cross_692916__1,5.429278820801482e-05,4.7059609167699205e-05,1.153702488572309,-5.26100966512446
Gen_8_Cross_950985,Gen_8_Cross_950985__2,5.63670219489172e-06,4.629196545585792e-08,121.7641579782704,-11.987760728804027
Gen_8_Cross_373476,Gen_8_Cross_373476__4,2.719967164500722e-06,6.489264974597642e-08,41.914872873092534,-12.516278872376693
Gen_8_Cross_23528,Gen_8_Cross_23528__2,1.1837666508082688e-05,5.480883414541699e-08,215.98099453594253,-11.291941924277817
Gen_8_Cross_447431,Gen_8_Cross_447431__4,2.468713151858179e-05,5.480883414541699e-08,450.422489430859,-10.585726669201906
Gen_8_Cross_869707,Gen_8_Cross_869707__2,6.433493207267272e-06,1.0770362963297668e-07,59.73329988219325,-11.757165246741499
Gen_8_Cross_277924,Gen_8_Cross_277924__2,9.546546199378553e-05,6.902790951075892e-07,138.2998017329584,-9.1902940619517
Gen_8_Cross_129083,Gen_8_Cross_129083__5,1.8273187694342955e-06,6.489264974597642e-08,28.15910240354449,-12.759537789304755
Gen_8_Cross_377194,Gen_8_Cross_377194__1,0.0002375579778056656,3.1559434689496957e-06,75.27320439764574,-8.235688223734769
Gen_8_Cross_936232,Gen_8_Cross_936232__4,0.0014368100307708372,1.7083570853870422e-05,84.10478365799713,-6.468420807757288
Gen_8_Cross_308889,Gen_8_Cross_308889__3,6.731481029036869e-06,3.1559434689496957e-06,2.132953614431224,-8.107600886537844
Gen_8_Cross_476071,Gen_8_Cross_476071__4,0.00010959324003520782,3.5127314248113844e-07,311.9886685931089,-9.089600470900097
Gen_8_Cross_661346,Gen_8_Cross_661346__3,5.746663293162223e-06,2.966880144570127e-07,19.369381347202552,-11.474487748675935
Gen_8_Cross_509303,Gen_8_Cross_509303__3,0.00010922000669489666,3.1559434689496957e-06,34.60771961522026,-8.865961787187887
Gen_8_Mutant_28_806121,Gen_8_Mutant_28_806121__2,161755573712172.72,9.676417733548232e-07,1.6716472786345778e+20,32.717107507523735
Gen_8_Cross_71687,Gen_8_Cross_71687__4,8.908950797468718e-06,2.7891430498829263e-08,319.4153414914545,-11.592162264709405
Gen_8_Cross_481672,Gen_8_Cross_481672__5,2.5131690966688416e+19,0.0007017257554849765,3.5814120787570936e+22,44.67066131195049
Gen_8_Cross_718617,Gen_8_Cross_718617__3,4017022761.7996426,6.201674817978091e-06,647731923988445.8,22.113806858675314
Gen_8_Cross_530230,Gen_8_Cross_530230__2,0.0012488023575460197,2.2513308767194835e-06,554.6951674050268,-6.6735392977811125
Gen_8_Cross_895522,Gen_8_Cross_895522__5,6.909666542019505e-06,9.096731904955463e-08,75.95768034293118,-11.728184977206364
Gen_8_Cross_390670,Gen_8_Cross_390670__4,1.3589732976010358e-05,6.902790951075892e-07,19.687301951237878,-10.664501561134209
